group2	family2	genus2	group	family	genus	taxa	ID	DIN	shortcode	level	gt	sens	exp	refu	SPEAR
Plecoptera Gen. sp.	Perlodidae Gen. sp.	Perlodes sp.	Plecoptera	Perlodidae	Perlodes	Perlodes intricatus	6374	457	perlintr	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Perlodidae Gen. sp.	Perlodes sp.	Plecoptera	Perlodidae	Perlodes	Perlodes jurassicus	6375	20364	perljura	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Perlodidae Gen. sp.	Perlodes sp.	Plecoptera	Perlodidae	Perlodes	Perlodes microcephalus	6376	235	perlmicr	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Perlodidae Gen. sp.	Perlodes sp.	Plecoptera	Perlodidae	Perlodes	Perlodes sp.	6377	325	perlodsp	genus	1	0.38	1	1	1
Plecoptera Gen. sp.	Perlodidae Gen. sp.	Perlodidae Gen. sp.	Plecoptera	Perlodidae	Perlodidae	Perlodidae Gen. sp.	8432	407	perlodge	family	1	0.38	1	1	1
Plecoptera Gen. sp.	Plecoptera Gen. sp.	Plecoptera Gen. sp.	Plecoptera	Plecoptera	Plecoptera	Plecoptera Gen. sp.	8750	333	plecogen	group	1	0.38	1	1	1
Plecoptera Gen. sp.	Systellognatha Gen. sp.	Perlidae/Perlodidae Gen. sp.	Plecoptera	Systellognatha	Perlidae/Perlodidae	Perlidae/Perlodidae Gen. sp.	9806	NA	perperge	genus	1	0.38	1	1	1
Plecoptera Gen. sp.	Systellognatha Gen. sp.	Systellognatha Gen. sp.	Plecoptera	Systellognatha	Systellognatha	Systellognatha Gen. sp.	10637	NA	systgen.	family	1	0.38	1	1	1
Plecoptera Gen. sp.	Taeniopterygidae Gen. sp.	Brachyptera sp.	Plecoptera	Taeniopterygidae	Brachyptera	Brachyptera algirica ssp.	21446	NA	braalssp	subspecies	1	0.38	1	1	1
Plecoptera Gen. sp.	Taeniopterygidae Gen. sp.	Brachyptera sp.	Plecoptera	Taeniopterygidae	Brachyptera	Brachyptera ankara	21423	NA	bracanka	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Taeniopterygidae Gen. sp.	Brachyptera sp.	Plecoptera	Taeniopterygidae	Brachyptera	Brachyptera arcuata	20108	NA	bracarcu	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Taeniopterygidae Gen. sp.	Brachyptera sp.	Plecoptera	Taeniopterygidae	Brachyptera	Brachyptera auberti	15080	NA	bracaube	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Taeniopterygidae Gen. sp.	Brachyptera sp.	Plecoptera	Taeniopterygidae	Brachyptera	Brachyptera beali ssp.	21425	NA	brabessp	subspecies	1	0.38	1	1	1
Plecoptera Gen. sp.	Taeniopterygidae Gen. sp.	Brachyptera sp.	Plecoptera	Taeniopterygidae	Brachyptera	Brachyptera berkii	21450	NA	bracberk	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Taeniopterygidae Gen. sp.	Brachyptera sp.	Plecoptera	Taeniopterygidae	Brachyptera	Brachyptera braueri	4484	175	bracbrau	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Taeniopterygidae Gen. sp.	Brachyptera sp.	Plecoptera	Taeniopterygidae	Brachyptera	Brachyptera brevipennis	21426	NA	bracbrev	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Taeniopterygidae Gen. sp.	Brachyptera sp.	Plecoptera	Taeniopterygidae	Brachyptera	Brachyptera bulgarica	20337	NA	bracbulg	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Taeniopterygidae Gen. sp.	Brachyptera sp.	Plecoptera	Taeniopterygidae	Brachyptera	Brachyptera calabrica	15082	NA	braccala	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Taeniopterygidae Gen. sp.	Brachyptera sp.	Plecoptera	Taeniopterygidae	Brachyptera	Brachyptera demirsoyi	21427	NA	bracdemi	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Taeniopterygidae Gen. sp.	Brachyptera sp.	Plecoptera	Taeniopterygidae	Brachyptera	Brachyptera dinarica	20338	NA	bracdina	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Taeniopterygidae Gen. sp.	Brachyptera sp.	Plecoptera	Taeniopterygidae	Brachyptera	Brachyptera graeca	20210	NA	bracgrae	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Taeniopterygidae Gen. sp.	Brachyptera sp.	Plecoptera	Taeniopterygidae	Brachyptera	Brachyptera helenica	14239	NA	brachele	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Taeniopterygidae Gen. sp.	Brachyptera sp.	Plecoptera	Taeniopterygidae	Brachyptera	Brachyptera macedonica	20339	NA	bracmace	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Taeniopterygidae Gen. sp.	Brachyptera sp.	Plecoptera	Taeniopterygidae	Brachyptera	Brachyptera monilicornis	4486	421	bracmoni	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Taeniopterygidae Gen. sp.	Brachyptera sp.	Plecoptera	Taeniopterygidae	Brachyptera	Brachyptera phthiotica	20318	NA	bracphth	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Taeniopterygidae Gen. sp.	Brachyptera sp.	Plecoptera	Taeniopterygidae	Brachyptera	Brachyptera putata	20211	NA	bracputa	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Taeniopterygidae Gen. sp.	Brachyptera sp.	Plecoptera	Taeniopterygidae	Brachyptera	Brachyptera risi	4487	176	bracrisi	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Taeniopterygidae Gen. sp.	Brachyptera sp.	Plecoptera	Taeniopterygidae	Brachyptera	Brachyptera seticornis	4488	422	bracseti	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Taeniopterygidae Gen. sp.	Brachyptera sp.	Plecoptera	Taeniopterygidae	Brachyptera	Brachyptera sislii	21428	NA	bracsisl	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Taeniopterygidae Gen. sp.	Brachyptera sp.	Plecoptera	Taeniopterygidae	Brachyptera	Brachyptera sp.	4489	130	brterasp	genus	1	0.38	1	1	1
Plecoptera Gen. sp.	Taeniopterygidae Gen. sp.	Brachyptera sp.	Plecoptera	Taeniopterygidae	Brachyptera	Brachyptera starmachi	10599	20131	bracstar	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Taeniopterygidae Gen. sp.	Brachyptera sp.	Plecoptera	Taeniopterygidae	Brachyptera	Brachyptera thracica	20340	NA	bracthra	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Taeniopterygidae Gen. sp.	Brachyptera sp.	Plecoptera	Taeniopterygidae	Brachyptera	Brachyptera transcaucasica ssp.	21431	NA	bratrssp	subspecies	1	0.38	1	1	1
Plecoptera Gen. sp.	Taeniopterygidae Gen. sp.	Brachyptera sp.	Plecoptera	Taeniopterygidae	Brachyptera	Brachyptera trifasciata	4490	712	bractrif	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Taeniopterygidae Gen. sp.	Brachyptera sp.	Plecoptera	Taeniopterygidae	Brachyptera	Brachyptera tristis	14240	NA	bractris	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Taeniopterygidae Gen. sp.	Brachyptera sp.	Plecoptera	Taeniopterygidae	Brachyptera	Brachyptera vera	20342	NA	bracvera	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Taeniopterygidae Gen. sp.	Brachyptera sp.	Plecoptera	Taeniopterygidae	Brachyptera	Brachyptera zwicki	20343	NA	braczwic	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Taeniopterygidae Gen. sp.	Oemopteryx sp.	Plecoptera	Taeniopterygidae	Oemopteryx	Oemopteryx loewii	6177	20372	oemoloew	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Taeniopterygidae Gen. sp.	Oemopteryx sp.	Plecoptera	Taeniopterygidae	Oemopteryx	Oemopteryx sp.	9114	NA	oemosp.	genus	1	0.38	1	1	1
Plecoptera Gen. sp.	Taeniopterygidae Gen. sp.	Rhabdiopteryx sp.	Plecoptera	Taeniopterygidae	Rhabdiopteryx	Rhabdiopteryx acuminata	6677	10481	rhabacum	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Taeniopterygidae Gen. sp.	Rhabdiopteryx sp.	Plecoptera	Taeniopterygidae	Rhabdiopteryx	Rhabdiopteryx alpina	6678	980	rhabalpi	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Taeniopterygidae Gen. sp.	Rhabdiopteryx sp.	Plecoptera	Taeniopterygidae	Rhabdiopteryx	Rhabdiopteryx alpina/neglecta	20430	NA	rhabalne	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Taeniopterygidae Gen. sp.	Rhabdiopteryx sp.	Plecoptera	Taeniopterygidae	Rhabdiopteryx	Rhabdiopteryx antoninoi	20313	NA	rhabanto	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Taeniopterygidae Gen. sp.	Rhabdiopteryx sp.	Plecoptera	Taeniopterygidae	Rhabdiopteryx	Rhabdiopteryx christinae	20314	NA	rhabchri	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Taeniopterygidae Gen. sp.	Rhabdiopteryx sp.	Plecoptera	Taeniopterygidae	Rhabdiopteryx	Rhabdiopteryx doiranensis	20344	NA	rhabdoir	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Taeniopterygidae Gen. sp.	Rhabdiopteryx sp.	Plecoptera	Taeniopterygidae	Rhabdiopteryx	Rhabdiopteryx hamulata	7362	NA	rhabhamu	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Taeniopterygidae Gen. sp.	Rhabdiopteryx sp.	Plecoptera	Taeniopterygidae	Rhabdiopteryx	Rhabdiopteryx navicula	6680	NA	rhabnavi	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Taeniopterygidae Gen. sp.	Rhabdiopteryx sp.	Plecoptera	Taeniopterygidae	Rhabdiopteryx	Rhabdiopteryx neglecta ssp.	21433	NA	rhanessp	subspecies	1	0.38	1	1	1
Plecoptera Gen. sp.	Taeniopterygidae Gen. sp.	Rhabdiopteryx sp.	Plecoptera	Taeniopterygidae	Rhabdiopteryx	Rhabdiopteryx sp.	6682	979	rheryxsp	genus	1	0.38	1	1	1
Plecoptera Gen. sp.	Taeniopterygidae Gen. sp.	Rhabdiopteryx sp.	Plecoptera	Taeniopterygidae	Rhabdiopteryx	Rhabdiopteryx thienemanni	20109	NA	rhabthie	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Taeniopterygidae Gen. sp.	Rhabdiopteryx sp.	Plecoptera	Taeniopterygidae	Rhabdiopteryx	Rhabdiopteryx triangularis	20345	NA	rhabtria	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Taeniopterygidae Gen. sp.	Taeniopterygidae Gen. sp.	Plecoptera	Taeniopterygidae	Taeniopterygidae	Taeniopterygidae Gen. sp.	6964	NA	taengen.	family	1	0.38	1	1	1
Plecoptera Gen. sp.	Taeniopterygidae Gen. sp.	Taeniopteryx sp.	Plecoptera	Taeniopterygidae	Taeniopteryx	Taeniopteryx araneoides	6965	20371	taenaran	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Taeniopterygidae Gen. sp.	Taeniopteryx sp.	Plecoptera	Taeniopterygidae	Taeniopteryx	Taeniopteryx auberti	6966	667	taenaube	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Taeniopterygidae Gen. sp.	Taeniopteryx sp.	Plecoptera	Taeniopterygidae	Taeniopteryx	Taeniopteryx auberti/hubaulti	10115	NA	taenauhu	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Taeniopterygidae Gen. sp.	Taeniopteryx sp.	Plecoptera	Taeniopterygidae	Taeniopteryx	Taeniopteryx caucasica	21444	NA	taencauc	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Taeniopterygidae Gen. sp.	Taeniopteryx sp.	Plecoptera	Taeniopterygidae	Taeniopteryx	Taeniopteryx fusca	20346	NA	taenfusc	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Taeniopterygidae Gen. sp.	Taeniopteryx sp.	Plecoptera	Taeniopterygidae	Taeniopteryx	Taeniopteryx hubaulti	6967	402	taenhuba	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Taeniopterygidae Gen. sp.	Taeniopteryx sp.	Plecoptera	Taeniopterygidae	Taeniopteryx	Taeniopteryx kuehtreiberi	6968	808	taenkueh	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Taeniopterygidae Gen. sp.	Taeniopteryx sp.	Plecoptera	Taeniopterygidae	Taeniopteryx	Taeniopteryx kuehtreiberi/schoenemundi	20445	NA	taenkusc	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Taeniopterygidae Gen. sp.	Taeniopteryx sp.	Plecoptera	Taeniopterygidae	Taeniopteryx	Taeniopteryx mercuryi	20347	NA	taenmerc	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Taeniopterygidae Gen. sp.	Taeniopteryx sp.	Plecoptera	Taeniopterygidae	Taeniopteryx	Taeniopteryx nebulosa	6969	403	taennebu	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Taeniopterygidae Gen. sp.	Taeniopteryx sp.	Plecoptera	Taeniopterygidae	Taeniopteryx	Taeniopteryx schoenemundi	6970	723	taenscho	species	1	0.38	1	1	1
Plecoptera Gen. sp.	Taeniopterygidae Gen. sp.	Taeniopteryx sp.	Plecoptera	Taeniopterygidae	Taeniopteryx	Taeniopteryx sp.	6971	471	taensp.	genus	1	0.38	1	1	1
Plecoptera Gen. sp.	Taeniopterygidae Gen. sp.	Taeniopteryx sp.	Plecoptera	Taeniopterygidae	Taeniopteryx	Taeniopteryx stankovitchi	16126	NA	taenstan	species	1	0.38	1	1	1
Polychaeta Gen. sp.	Polychaeta Gen. sp.	Polychaeta Gen. sp.	Polychaeta	Polychaeta	Polychaeta	Polychaeta Gen. sp.	9340	1280	polychge	group	0.5	NA	1	1	NA
Porifera Gen. sp.	Porifera Gen. sp.	Porifera Gen. sp.	Porifera	Porifera	Porifera	Porifera Gen. sp.	10633	90014	porigesp	group	NA	NA	1	1	NA
Rotatoria Gen. sp.	Rotatoria Gen. sp.	Rotatoria Gen. sp.	Rotatoria	Rotatoria	Rotatoria	Rotatoria Gen. sp.	16832	5958	rotagen.	group	NA	NA	1	1	NA
Tardigrada Gen. sp.	Tardigrada Gen. sp.	Tardigrada Gen. sp.	Tardigrada	Tardigrada	Tardigrada	Tardigrada Gen. sp.	16834	5086	tardgen.	group	NA	NA	1	1	NA
Trematoda Gen. sp.	Trematoda Gen. sp.	Trematoda Gen. sp.	Trematoda	Trematoda	Trematoda	Trematoda Gen. sp.	16790	5965	tremgesp	group	NA	NA	1	1	NA
Trichoptera Gen. sp.	Apataniidae Gen. sp.	Allomyia sp.	Trichoptera	Apataniidae	Allomyia	Allomyia sajanensis	10000056	NA	NA	species	1	-0.06	1	1	1
Trichoptera Gen. sp.	Apataniidae Gen. sp.	Allomyia sp.	Trichoptera	Apataniidae	Allomyia	Allomyia sp.	20000011	NA	NA	genus	1	-0.06	1	1	1
Trichoptera Gen. sp.	Apataniidae Gen. sp.	Apatania sp.	Trichoptera	Apataniidae	Apatania	Apatania auricula	10656	20202	apatauri	species	1	-0.06	1	1	1
Trichoptera Gen. sp.	Apataniidae Gen. sp.	Apatania sp.	Trichoptera	Apataniidae	Apatania	Apatania carpathica	10657	NA	apatcarp	species	1	-0.06	1	1	1
Trichoptera Gen. sp.	Apataniidae Gen. sp.	Apatania sp.	Trichoptera	Apataniidae	Apatania	Apatania cimbrica	20797	NA	apatcimb	species	1	-0.06	1	1	1
Trichoptera Gen. sp.	Apataniidae Gen. sp.	Apatania sp.	Trichoptera	Apataniidae	Apatania	Apatania crymophila	20798	NA	apatcrym	species	1	-0.06	1	1	1
Trichoptera Gen. sp.	Apataniidae Gen. sp.	Apatania sp.	Trichoptera	Apataniidae	Apatania	Apatania cypria	20799	NA	apatcypr	species	1	-0.06	1	1	1
Trichoptera Gen. sp.	Apataniidae Gen. sp.	Apatania sp.	Trichoptera	Apataniidae	Apatania	Apatania dalecarlica	14937	NA	apatdale	species	1	-0.06	1	1	1
Trichoptera Gen. sp.	Apataniidae Gen. sp.	Apatania sp.	Trichoptera	Apataniidae	Apatania	Apatania eatoniana	10658	20333	apateato	species	1	-0.06	1	1	1
Trichoptera Gen. sp.	Apataniidae Gen. sp.	Apatania sp.	Trichoptera	Apataniidae	Apatania	Apatania fimbriata	4332	59	apatfimb	species	1	-0.06	1	1	1
Trichoptera Gen. sp.	Apataniidae Gen. sp.	Apatania sp.	Trichoptera	Apataniidae	Apatania	Apatania forsslundi	14938	NA	apatfors	species	1	-0.06	1	1	1
Trichoptera Gen. sp.	Apataniidae Gen. sp.	Apatania sp.	Trichoptera	Apataniidae	Apatania	Apatania helvetica	4333	NA	apatmuhe	species	1	-0.06	1	1	1
Trichoptera Gen. sp.	Apataniidae Gen. sp.	Apatania sp.	Trichoptera	Apataniidae	Apatania	Apatania hispida	14939	NA	apathisp	species	1	-0.06	1	1	1
Trichoptera Gen. sp.	Apataniidae Gen. sp.	Apatania sp.	Trichoptera	Apataniidae	Apatania	Apatania intermedia	20800	NA	apatinte	species	1	-0.06	1	1	1
Trichoptera Gen. sp.	Apataniidae Gen. sp.	Apatania sp.	Trichoptera	Apataniidae	Apatania	Apatania jemtlandica	20801	NA	apatjemt	species	1	-0.06	1	1	1
Trichoptera Gen. sp.	Apataniidae Gen. sp.	Apatania sp.	Trichoptera	Apataniidae	Apatania	Apatania kolteriana	20802	NA	apatkolt	species	1	-0.06	1	1	1
Trichoptera Gen. sp.	Apataniidae Gen. sp.	Apatania sp.	Trichoptera	Apataniidae	Apatania	Apatania majuscula	20803	NA	apatmaju	species	1	-0.06	1	1	1
Trichoptera Gen. sp.	Apataniidae Gen. sp.	Apatania sp.	Trichoptera	Apataniidae	Apatania	Apatania mercantoura	21882	NA	apatmerc	species	1	-0.06	1	1	1
Trichoptera Gen. sp.	Apataniidae Gen. sp.	Apatania sp.	Trichoptera	Apataniidae	Apatania	Apatania meridiana	18975	NA	apatmeri	species	1	-0.06	1	1	1
Trichoptera Gen. sp.	Apataniidae Gen. sp.	Apatania sp.	Trichoptera	Apataniidae	Apatania	Apatania muliebris	7531	722	apatmuli	species	1	-0.06	1	1	1
Trichoptera Gen. sp.	Apataniidae Gen. sp.	Apatania sp.	Trichoptera	Apataniidae	Apatania	Apatania nielseni	20804	NA	apatniel	species	1	-0.06	1	1	1
Trichoptera Gen. sp.	Apataniidae Gen. sp.	Apatania sp.	Trichoptera	Apataniidae	Apatania	Apatania olympica	21508	NA	apatolym	species	1	-0.06	1	1	1
Trichoptera Gen. sp.	Apataniidae Gen. sp.	Apatania sp.	Trichoptera	Apataniidae	Apatania	Apatania scandinavica	20805	NA	apatscan	species	1	-0.06	1	1	1
Trichoptera Gen. sp.	Apataniidae Gen. sp.	Apatania sp.	Trichoptera	Apataniidae	Apatania	Apatania scherfi	20806	NA	apatsche	species	1	-0.06	1	1	1
Trichoptera Gen. sp.	Apataniidae Gen. sp.	Apatania sp.	Trichoptera	Apataniidae	Apatania	Apatania schmidiana	19221	NA	apatschm	species	1	-0.06	1	1	1
Trichoptera Gen. sp.	Apataniidae Gen. sp.	Apatania sp.	Trichoptera	Apataniidae	Apatania	Apatania sp.	4334	161	apatsp.	genus	1	-0.06	1	1	1
Trichoptera Gen. sp.	Apataniidae Gen. sp.	Apatania sp.	Trichoptera	Apataniidae	Apatania	Apatania stigmatella	14944	NA	apatstig	species	1	-0.06	1	1	1
Trichoptera Gen. sp.	Apataniidae Gen. sp.	Apatania sp.	Trichoptera	Apataniidae	Apatania	Apatania stylata	14945	NA	apatstyl	species	1	-0.06	1	1	1
Trichoptera Gen. sp.	Apataniidae Gen. sp.	Apatania sp.	Trichoptera	Apataniidae	Apatania	Apatania subtilis	21509	NA	apatsubt	species	1	-0.06	1	1	1
Trichoptera Gen. sp.	Apataniidae Gen. sp.	Apatania sp.	Trichoptera	Apataniidae	Apatania	Apatania szczesnyorum	21878	NA	apatszcz	species	1	-0.06	1	1	1
Trichoptera Gen. sp.	Apataniidae Gen. sp.	Apatania sp.	Trichoptera	Apataniidae	Apatania	Apatania theischingerorum	20807	NA	apatthei	species	1	-0.06	1	1	1
Trichoptera Gen. sp.	Apataniidae Gen. sp.	Apatania sp.	Trichoptera	Apataniidae	Apatania	Apatania vespica	20808	NA	apatvesp	species	1	-0.06	1	1	1
Trichoptera Gen. sp.	Apataniidae Gen. sp.	Apatania sp.	Trichoptera	Apataniidae	Apatania	Apatania volscorum	14946	NA	apatvols	species	1	-0.06	1	1	1
Trichoptera Gen. sp.	Apataniidae Gen. sp.	Apatania sp.	Trichoptera	Apataniidae	Apatania	Apatania wallengreni	14947	NA	apatwall	species	1	-0.06	1	1	1
Trichoptera Gen. sp.	Apataniidae Gen. sp.	Apatania sp.	Trichoptera	Apataniidae	Apatania	Apatania zonella	14948	NA	apatzone	species	1	-0.06	1	1	1
Trichoptera Gen. sp.	Apataniidae Gen. sp.	Apataniana sp.	Trichoptera	Apataniidae	Apataniana	Apataniana borcka	21510	NA	apatborc	species	1	-0.06	1	1	1
Trichoptera Gen. sp.	Apataniidae Gen. sp.	Apataniana sp.	Trichoptera	Apataniidae	Apataniana	Apataniana hellenica	20809	NA	apathell	species	1	-0.06	1	1	1
Trichoptera Gen. sp.	Apataniidae Gen. sp.	Apataniana sp.	Trichoptera	Apataniidae	Apataniana	Apataniana sp.	20810	NA	apaanasp	genus	1	-0.06	1	1	1
Trichoptera Gen. sp.	Apataniidae Gen. sp.	Apataniana sp.	Trichoptera	Apataniidae	Apataniana	Apataniana stropones	20811	NA	apatstro	species	1	-0.06	1	1	1
Trichoptera Gen. sp.	Apataniidae Gen. sp.	Apataniana sp.	Trichoptera	Apataniidae	Apataniana	Apataniana vardusia	20812	NA	apatvard	species	1	-0.06	1	1	1
Trichoptera Gen. sp.	Apataniidae Gen. sp.	Apataniidae Gen. sp.	Trichoptera	Apataniidae	Apataniidae	Apataniidae Gen. sp.	14628	NA	apatgen.	family	1	-0.06	1	1	1
Trichoptera Gen. sp.	Apataniidae Gen. sp.	Apataniinae Gen. sp.	Trichoptera	Apataniidae	Apataniinae	Apataniinae Gen. sp.	19088	NA	apatagen	genus	1	-0.06	1	1	1
Trichoptera Gen. sp.	Beraeidae Gen. sp.	Beraea sp.	Trichoptera	Beraeidae	Beraea	Beraea alva	20745	NA	beraalva	species	1	-0.06	1	1	1
Trichoptera Gen. sp.	Beraeidae Gen. sp.	Beraea sp.	Trichoptera	Beraeidae	Beraea	Beraea aureomarginata	18976	NA	beraaure	species	1	-0.06	1	1	1
Trichoptera Gen. sp.	Beraeidae Gen. sp.	Beraea sp.	Trichoptera	Beraeidae	Beraea	Beraea botosaneanui	19222	NA	beraboto	species	1	-0.06	1	1	1
Trichoptera Gen. sp.	Beraeidae Gen. sp.	Beraea sp.	Trichoptera	Beraeidae	Beraea	Beraea crichtoni	19223	NA	beracric	species	1	-0.06	1	1	1
Trichoptera Gen. sp.	Beraeidae Gen. sp.	Beraea sp.	Trichoptera	Beraeidae	Beraea	Beraea dira	4439	NA	beradira	species	1	-0.06	1	1	1
Trichoptera Gen. sp.	Beraeidae Gen. sp.	Beraea sp.	Trichoptera	Beraeidae	Beraea	Beraea iglesiensis	19224	NA	beraigle	species	1	-0.06	1	1	1
Trichoptera Gen. sp.	Beraeidae Gen. sp.	Beraea sp.	Trichoptera	Beraeidae	Beraea	Beraea ilvae	19225	NA	berailva	species	1	-0.06	1	1	1
Trichoptera Gen. sp.	Beraeidae Gen. sp.	Beraea sp.	Trichoptera	Beraeidae	Beraea	Beraea malahiguerra	19226	NA	beramala	species	1	-0.06	1	1	1
Trichoptera Gen. sp.	Beraeidae Gen. sp.	Beraea sp.	Trichoptera	Beraeidae	Beraea	Beraea malatebrera	20746	NA	beramalt	species	1	-0.06	1	1	1
Trichoptera Gen. sp.	Beraeidae Gen. sp.	Beraea sp.	Trichoptera	Beraeidae	Beraea	Beraea maurus	4440	935	beramaur	species	1	-0.06	1	1	1
Trichoptera Gen. sp.	Beraeidae Gen. sp.	Beraea sp.	Trichoptera	Beraeidae	Beraea	Beraea morettii	19227	NA	beramore	species	1	-0.06	1	1	1
Trichoptera Gen. sp.	Beraeidae Gen. sp.	Beraea sp.	Trichoptera	Beraeidae	Beraea	Beraea pallida	18977	NA	berapall	species	1	-0.06	1	1	1
Trichoptera Gen. sp.	Beraeidae Gen. sp.	Beraea sp.	Trichoptera	Beraeidae	Beraea	Beraea pullata	4441	934	berapull	species	1	-0.06	1	1	1
Trichoptera Gen. sp.	Beraeidae Gen. sp.	Beraea sp.	Trichoptera	Beraeidae	Beraea	Beraea rostrata	20828	NA	berarost	species	1	-0.06	1	1	1
Trichoptera Gen. sp.	Beraeidae Gen. sp.	Beraea sp.	Trichoptera	Beraeidae	Beraea	Beraea sp.	4442	868	beraeasp	genus	1	-0.06	1	1	1
Trichoptera Gen. sp.	Beraeidae Gen. sp.	Beraea sp.	Trichoptera	Beraeidae	Beraea	Beraea terrai	14778	NA	beraterr	species	1	-0.06	1	1	1
Trichoptera Gen. sp.	Beraeidae Gen. sp.	Beraea sp.	Trichoptera	Beraeidae	Beraea	Beraea tschundra	19228	NA	beratsch	species	1	-0.06	1	1	1
Trichoptera Gen. sp.	Beraeidae Gen. sp.	Beraea sp.	Trichoptera	Beraeidae	Beraea	Beraea walteri	20829	NA	berawalt	species	1	-0.06	1	1	1
Trichoptera Gen. sp.	Beraeidae Gen. sp.	Beraea sp.	Trichoptera	Beraeidae	Beraea	Beraea zawadil	19229	NA	berazawa	species	1	-0.06	1	1	1
Trichoptera Gen. sp.	Beraeidae Gen. sp.	Beraeamyia sp.	Trichoptera	Beraeidae	Beraeamyia	Beraeamyia antalya	21517	NA	beraanta	species	1	-0.06	1	1	1
Trichoptera Gen. sp.	Beraeidae Gen. sp.	Beraeamyia sp.	Trichoptera	Beraeidae	Beraeamyia	Beraeamyia aphyrte	19230	NA	beraaphy	species	1	-0.06	1	1	1
Trichoptera Gen. sp.	Beraeidae Gen. sp.	Beraeamyia sp.	Trichoptera	Beraeidae	Beraeamyia	Beraeamyia devrekensis	21518	NA	beradevr	species	1	-0.06	1	1	1
Trichoptera Gen. sp.	Beraeidae Gen. sp.	Beraeamyia sp.	Trichoptera	Beraeidae	Beraeamyia	Beraeamyia gudrunae	20830	NA	beragudr	species	1	-0.06	1	1	1
Trichoptera Gen. sp.	Beraeidae Gen. sp.	Beraeamyia sp.	Trichoptera	Beraeidae	Beraeamyia	Beraeamyia hrabei	4443	NA	berahrab	species	1	-0.06	1	1	1
Trichoptera Gen. sp.	Beraeidae Gen. sp.	Beraeamyia sp.	Trichoptera	Beraeidae	Beraeamyia	Beraeamyia kamberlera	21519	NA	berakamb	species	1	-0.06	1	1	1
Trichoptera Gen. sp.	Beraeidae Gen. sp.	Beraeamyia sp.	Trichoptera	Beraeidae	Beraeamyia	Beraeamyia kutsaftikii	19232	NA	berakuts	species	1	-0.06	1	1	1
Trichoptera Gen. sp.	Beraeidae Gen. sp.	Beraeamyia sp.	Trichoptera	Beraeidae	Beraeamyia	Beraeamyia matsakii	19233	NA	beramats	species	1	-0.06	1	1	1
Trichoptera Gen. sp.	Beraeidae Gen. sp.	Beraeamyia sp.	Trichoptera	Beraeidae	Beraeamyia	Beraeamyia mugla	21520	NA	beramugl	species	1	-0.06	1	1	1
Trichoptera Gen. sp.	Beraeidae Gen. sp.	Beraeamyia sp.	Trichoptera	Beraeidae	Beraeamyia	Beraeamyia schmidi	15065	NA	beraschm	species	1	-0.06	1	1	1
